gene_id,UniProtEntry,Uniprot Entry,Uniprot Entry name,Gene names,Protein names,HGNC ID,HGNC_Symbol,Approved name,IDG dark kinase,Kinhub Kinase,Manning Kinase,Group,Family,Uniprot_kinaseactivity,PfamDomain,DomainStart,DomainEnd,ProKinO,Fold_Annotation,Fold,Annotation_Score,INDRA_network,Pseudokinase
79877,sp|Q8WVC6|DCAKD_HUMAN,Q8WVC6,DCAKD_HUMAN,DCAKD,Dephospho-CoA kinase domain-containing protein,HGNC:26238,DCAKD,dephospho-CoA kinase domain containing,0,0,0,,,1,CoaE,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/aad2a2a2-5da1-11ea-bfdc-0ac135e8bacf,0
1633,sp|P27707|DCK_HUMAN,P27707,DCK_HUMAN,DCK,Deoxycytidine kinase (dCK) (EC 2.7.1.74),HGNC:2704,DCK,deoxycytidine kinase,0,0,0,,,1,dNK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/b14a0fb9-5da1-11ea-bfdc-0ac135e8bacf,0
1606,sp|P23743|DGKA_HUMAN,P23743,DGKA_HUMAN,DGKA DAGK DAGK1,Diacylglycerol kinase alpha (DAG kinase alpha) (EC 2.7.1.107) (80 kDa diacylglycerol kinase) (Diglyceride kinase alpha) (DGK-alpha),HGNC:2849,DGKA,diacylglycerol kinase alpha,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/b912b4ef-5da1-11ea-bfdc-0ac135e8bacf,0
1607,sp|Q9Y6T7|DGKB_HUMAN,Q9Y6T7,DGKB_HUMAN,DGKB DAGK2 KIAA0718,Diacylglycerol kinase beta (DAG kinase beta) (EC 2.7.1.107) (90 kDa diacylglycerol kinase) (Diglyceride kinase beta) (DGK-beta),HGNC:2850,DGKB,diacylglycerol kinase beta,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/bfe2f063-5da1-11ea-bfdc-0ac135e8bacf,0
8527,sp|Q16760|DGKD_HUMAN,Q16760,DGKD_HUMAN,DGKD KIAA0145,Diacylglycerol kinase delta (DAG kinase delta) (EC 2.7.1.107) (130 kDa diacylglycerol kinase) (Diglyceride kinase delta) (DGK-delta),HGNC:2851,DGKD,diacylglycerol kinase delta,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/c663100a-5da1-11ea-bfdc-0ac135e8bacf,0
8526,sp|P52429|DGKE_HUMAN,P52429,DGKE_HUMAN,DGKE DAGK5,Diacylglycerol kinase epsilon (DAG kinase epsilon) (EC 2.7.1.107) (Diglyceride kinase epsilon) (DGK-epsilon),HGNC:2852,DGKE,diacylglycerol kinase epsilon,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/cd6fb83e-5da1-11ea-bfdc-0ac135e8bacf,0
1608,sp|P49619|DGKG_HUMAN,P49619,DGKG_HUMAN,DGKG DAGK3,Diacylglycerol kinase gamma (DAG kinase gamma) (EC 2.7.1.107) (Diglyceride kinase gamma) (DGK-gamma),HGNC:2853,DGKG,diacylglycerol kinase gamma,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/d3c54572-5da1-11ea-bfdc-0ac135e8bacf,0
160851,sp|Q86XP1|DGKH_HUMAN,Q86XP1,DGKH_HUMAN,DGKH,Diacylglycerol kinase eta (DAG kinase eta) (EC 2.7.1.107) (Diglyceride kinase eta) (DGK-eta),HGNC:2854,DGKH,diacylglycerol kinase eta,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/da09e2b6-5da1-11ea-bfdc-0ac135e8bacf,0
9162,sp|O75912|DGKI_HUMAN,O75912,DGKI_HUMAN,DGKI,Diacylglycerol kinase iota (DAG kinase iota) (EC 2.7.1.107) (Diglyceride kinase iota) (DGK-iota),HGNC:2855,DGKI,diacylglycerol kinase iota,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/e05efaba-5da1-11ea-bfdc-0ac135e8bacf,0
139189,sp|Q5KSL6|DGKK_HUMAN,Q5KSL6,DGKK_HUMAN,DGKK,Diacylglycerol kinase kappa (DAG kinase kappa) (EC 2.7.1.107) (142 kDa diacylglycerol kinase) (Diglyceride kinase kappa) (DGK-kappa),HGNC:32395,DGKK,diacylglycerol kinase kappa,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/e731590e-5da1-11ea-bfdc-0ac135e8bacf,0
1609,sp|P52824|DGKQ_HUMAN,P52824,DGKQ_HUMAN,DGKQ DAGK4,Diacylglycerol kinase theta (DAG kinase theta) (EC 2.7.1.107) (Diglyceride kinase theta) (DGK-theta),HGNC:2856,DGKQ,diacylglycerol kinase theta,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/ee711f32-5da1-11ea-bfdc-0ac135e8bacf,0
8525,sp|Q13574|DGKZ_HUMAN,Q13574,DGKZ_HUMAN,DGKZ DAGK6,Diacylglycerol kinase zeta (DAG kinase zeta) (EC 2.7.1.107) (Diglyceride kinase zeta) (DGK-zeta),HGNC:2857,DGKZ,diacylglycerol kinase zeta,0,0,0,,,1,DAGK_acc,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/f57da056-5da1-11ea-bfdc-0ac135e8bacf,0
1716,sp|Q16854|DGUOK_HUMAN,Q16854,DGUOK_HUMAN,DGUOK DGK,"Deoxyguanosine kinase, mitochondrial (dGK) (EC 2.7.1.113)",HGNC:2858,DGUOK,deoxyguanosine kinase,0,0,0,,,1,dNK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/fcdc602c-5da1-11ea-bfdc-0ac135e8bacf,0
5207,sp|P16118|F261_HUMAN,P16118,F261_HUMAN,PFKFB1 F6PK PFRX,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 (6PF-2-K/Fru-2,6-P2ase 1) (PFK/FBPase 1) (6PF-2-K/Fru-2,6-P2ase liver isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]",HGNC:8872,PFKFB1,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",0,0,0,,,1,6PF2K,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/03337400-5da2-11ea-bfdc-0ac135e8bacf,0
5208,sp|O60825|F262_HUMAN,O60825,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 (6PF-2-K/Fru-2,6-P2ase 2) (PFK/FBPase 2) (6PF-2-K/Fru-2,6-P2ase heart-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]",HGNC:8873,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",0,0,0,,,1,6PF2K,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/09b197d4-5da2-11ea-bfdc-0ac135e8bacf,0
5209,sp|Q16875|F263_HUMAN,Q16875,F263_HUMAN,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) (Renal carcinoma antigen NY-REN-56) (iPFK-2) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]",HGNC:8874,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",0,0,0,,,1,6PF2K,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/112bf5f8-5da2-11ea-bfdc-0ac135e8bacf,0
5210,sp|Q16877|F264_HUMAN,Q16877,F264_HUMAN,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (6PF-2-K/Fru-2,6-P2ase 4) (PFK/FBPase 4) (6PF-2-K/Fru-2,6-P2ase testis-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]",HGNC:8875,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",0,0,0,,,1,6PF2K,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/1be26c4e-5da2-11ea-bfdc-0ac135e8bacf,0
55277,sp|Q96C11|FGGY_HUMAN,Q96C11,FGGY_HUMAN,FGGY,FGGY carbohydrate kinase domain-containing protein (EC 2.7.1.-),HGNC:25610,FGGY,FGGY carbohydrate kinase domain containing,0,0,0,,,1,FGGY_C,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/221666c2-5da2-11ea-bfdc-0ac135e8bacf,0
197258,sp|Q8N0W3|FCSK_HUMAN,Q8N0W3,FUK_HUMAN,FUK,L-fucose kinase (Fucokinase) (EC 2.7.1.52),HGNC:29500,FCSK,fucose kinase,0,0,0,,,1,Fucokinase,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/281e2216-5da2-11ea-bfdc-0ac135e8bacf,0
2584,sp|P51570|GALK1_HUMAN,P51570,GALK1_HUMAN,GALK1 GALK,Galactokinase (EC 2.7.1.6) (Galactose kinase),HGNC:4118,GALK1,galactokinase 1,0,0,0,,,1,GalKase_gal_bdg,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/2edc833a-5da2-11ea-bfdc-0ac135e8bacf,0
2585,sp|Q01415|GALK2_HUMAN,Q01415,GALK2_HUMAN,GALK2 GK2,N-acetylgalactosamine kinase (EC 2.7.1.157) (GalNAc kinase) (Galactokinase 2),HGNC:4119,GALK2,galactokinase 2,0,0,0,,,1,GalKase_gal_bdg,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/354c4f2e-5da2-11ea-bfdc-0ac135e8bacf,0
10020,sp|Q9Y223|GLCNE_HUMAN,Q9Y223,GLCNE_HUMAN,GNE GLCNE,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase (UDP-GlcNAc-2-epimerase/ManAc kinase) [Includes: UDP-N-acetylglucosamine 2-epimerase (hydrolyzing) (EC 3.2.1.183) (UDP-GlcNAc-2-epimerase) (Uridine diphosphate-N-acetylglucosamine-2-epimerase); N-acetylmannosamine kinase (EC 2.7.1.60) (ManAc kinase)],HGNC:23657,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,0,0,0,,,1,Epimerase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/3bc96192-5da2-11ea-bfdc-0ac135e8bacf,0
132158,sp|Q8IVS8|GLCTK_HUMAN,Q8IVS8,GLCTK_HUMAN,GLYCTK HBEBP4 LP5910,Glycerate kinase (EC 2.7.1.31) (HBeAg-binding protein 4),HGNC:24247,GLYCTK,glycerate kinase,0,0,0,,,1,DUF4147,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/42146776-5da2-11ea-bfdc-0ac135e8bacf,0
2710,sp|P32189|GLPK_HUMAN,P32189,GLPK_HUMAN,GK,Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase),HGNC:4289,GK,glycerol kinase,0,0,0,,,1,FGGY_N,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/a15663fa-5da2-11ea-bfdc-0ac135e8bacf,0
2712,sp|Q14410|GLPK2_HUMAN,Q14410,GLPK2_HUMAN,GK2 GKP2 GKTA,"Glycerol kinase 2 (GK 2) (Glycerokinase 2) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 2) (Glycerol kinase, testis specific 2)",HGNC:4291,GK2,glycerol kinase 2,0,0,0,,,1,FGGY_N,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/a9160880-5da2-11ea-bfdc-0ac135e8bacf,0
256356,sp|Q6ZS86|GLPK5_HUMAN,Q6ZS86,GLPK5_HUMAN,GK5,Putative glycerol kinase 5 (GK 5) (Glycerokinase 5) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 5),HGNC:28635,GK5,glycerol kinase 5,0,0,0,,,1,FGGY_N,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/aee093c4-5da2-11ea-bfdc-0ac135e8bacf,0
414328,sp|Q5T6J7|GNTK_HUMAN,Q5T6J7,GNTK_HUMAN,IDNK C9orf103,Probable gluconokinase (EC 2.7.1.12) (Gluconate kinase),HGNC:31367,IDNK,IDNK gluconokinase,0,0,0,,,1,SKI,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/b4d3dcb8-5da2-11ea-bfdc-0ac135e8bacf,0
80201,sp|Q2TB90|HKDC1_HUMAN,Q2TB90,HKDC1_HUMAN,HKDC1,Putative hexokinase HKDC1 (EC 2.7.1.1) (Hexokinase domain-containing protein 1),HGNC:23302,HKDC1,hexokinase domain containing 1,0,0,0,,,1,Hexokinase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/bae3874c-5da2-11ea-bfdc-0ac135e8bacf,0
3098,sp|P19367|HXK1_HUMAN,P19367,HXK1_HUMAN,HK1,Hexokinase-1 (EC 2.7.1.1) (Brain form hexokinase) (Hexokinase type I) (HK I),HGNC:4922,HK1,hexokinase 1,0,0,0,,,1,Hexokinase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/2ba11209-5da3-11ea-bfdc-0ac135e8bacf,0
3099,sp|P52789|HXK2_HUMAN,P52789,HXK2_HUMAN,HK2,Hexokinase-2 (EC 2.7.1.1) (Hexokinase type II) (HK II) (Muscle form hexokinase),HGNC:4923,HK2,hexokinase 2,0,0,0,,,1,Hexokinase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/345353f0-5da3-11ea-bfdc-0ac135e8bacf,0
3101,sp|P52790|HXK3_HUMAN,P52790,HXK3_HUMAN,HK3,Hexokinase-3 (EC 2.7.1.1) (Hexokinase type III) (HK III),HGNC:4925,HK3,hexokinase 3,0,0,0,,,1,Hexokinase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/3ccd95e6-5da3-11ea-bfdc-0ac135e8bacf,0
2645,sp|P35557|HXK4_HUMAN,P35557,HXK4_HUMAN,GCK,Glucokinase (EC 2.7.1.2) (Hexokinase type IV) (HK IV) (Hexokinase-4) (HK4) (Hexokinase-D),HGNC:4195,GCK,glucokinase,0,0,0,,,1,Hexokinase_2,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/455879aa-5da3-11ea-bfdc-0ac135e8bacf,0
3705,sp|Q13572|ITPK1_HUMAN,Q13572,ITPK1_HUMAN,ITPK1,"Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)",HGNC:6177,ITPK1,inositol-tetrakisphosphate 1-kinase,0,0,0,,,1,Ins134_P3_kin,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/4d48f230-5da3-11ea-bfdc-0ac135e8bacf,0
203,sp|P00568|KAD1_HUMAN,P00568,KAD1_HUMAN,AK1,Adenylate kinase isoenzyme 1 (AK 1) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase),HGNC:361,AK1,adenylate kinase 1,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/53a3af84-5da3-11ea-bfdc-0ac135e8bacf,0
204,sp|P54819|KAD2_HUMAN,P54819,KAD2_HUMAN,AK2 ADK2,"Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]",HGNC:362,AK2,adenylate kinase 2,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/5a590ff8-5da3-11ea-bfdc-0ac135e8bacf,0
50808,sp|Q9UIJ7|KAD3_HUMAN,Q9UIJ7,KAD3_HUMAN,AK3 AK3L1 AK6 AKL3L,"GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)",HGNC:17376,AK3,adenylate kinase 3,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/61aecf1c-5da3-11ea-bfdc-0ac135e8bacf,0
205,sp|P27144|KAD4_HUMAN,P27144,KAD4_HUMAN,AK4 AK3 AK3L1,"Adenylate kinase 4, mitochondrial (AK 4) (EC 2.7.4.10) (EC 2.7.4.6) (Adenylate kinase 3-like) (GTP:AMP phosphotransferase AK4)",HGNC:363,AK4,adenylate kinase 4,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/67eb5610-5da3-11ea-bfdc-0ac135e8bacf,0
26289,sp|Q9Y6K8|KAD5_HUMAN,Q9Y6K8,KAD5_HUMAN,AK5,Adenylate kinase isoenzyme 5 (AK 5) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 5),HGNC:365,AK5,adenylate kinase 5,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/6e3104c4-5da3-11ea-bfdc-0ac135e8bacf,0
102157402,sp|Q9Y3D8|KAD6_HUMAN,Q9Y3D8,KAD6_HUMAN,AK6 CINAP AD-004 CGI-137,Adenylate kinase isoenzyme 6 (AK6) (EC 2.7.4.3) (Adrenal gland protein AD-004) (Coilin-interacting nuclear ATPase protein) (hCINAP) (Dual activity adenylate kinase/ATPase) (AK/ATPase),HGNC:49151,AK6,adenylate kinase 6,0,0,0,,,1,AAA_18,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/77be8b78-5da3-11ea-bfdc-0ac135e8bacf,0
122481,sp|Q96M32|KAD7_HUMAN,Q96M32,KAD7_HUMAN,AK7,Adenylate kinase 7 (AK 7) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 7),HGNC:20091,AK7,adenylate kinase 7,0,0,0,,,1,Dpy-30,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/7ddbf1ac-5da3-11ea-bfdc-0ac135e8bacf,0
158067,sp|Q96MA6|KAD8_HUMAN,Q96MA6,KAD8_HUMAN,AK8 C9orf98,Adenylate kinase 8 (AK 8) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 8),HGNC:26526,AK8,adenylate kinase 8,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/83e50c90-5da3-11ea-bfdc-0ac135e8bacf,0
221264,sp|Q5TCS8|KAD9_HUMAN,Q5TCS8,KAD9_HUMAN,AK9 AKD1 AKD2 C6orf199 C6orf224,Adenylate kinase 9 (AK 9) (EC 2.7.4.4) (EC 2.7.4.6) (Adenylate kinase domain-containing protein 1) (Adenylate kinase domain-containing protein 2),HGNC:33814,AK9,adenylate kinase 9,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/89beda14-5da3-11ea-bfdc-0ac135e8bacf,0
1152,sp|P12277|KCRB_HUMAN,P12277,KCRB_HUMAN,CKB CKBB,Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B),HGNC:1991,CKB,creatine kinase B,0,0,0,,,1,ATP-gua_Ptrans,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/902493e8-5da3-11ea-bfdc-0ac135e8bacf,0
1158,sp|P06732|KCRM_HUMAN,P06732,KCRM_HUMAN,CKM CKMM,Creatine kinase M-type (EC 2.7.3.2) (Creatine kinase M chain) (Creatine phosphokinase M-type) (CPK-M) (M-CK),HGNC:1994,CKM,"creatine kinase, M-type",0,0,0,,,1,ATP-gua_Ptrans,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/96ee3fae-5da3-11ea-bfdc-0ac135e8bacf,0
1160,sp|P17540|KCRS_HUMAN,P17540,KCRS_HUMAN,CKMT2,"Creatine kinase S-type, mitochondrial (EC 2.7.3.2) (Basic-type mitochondrial creatine kinase) (Mib-CK) (Sarcomeric mitochondrial creatine kinase) (S-MtCK)",HGNC:1996,CKMT2,"creatine kinase, mitochondrial 2",0,0,0,,,1,ATP-gua_Ptrans,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/9d7f4f42-5da3-11ea-bfdc-0ac135e8bacf,0
1159,sp|P12532|KCRU_HUMAN,P12532,KCRU_HUMAN,CKMT1A CKMT; CKMT1B CKMT,"Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)",HGNC:1995,CKMT1B,"creatine kinase, mitochondrial 1B",0,0,0,,,1,ATP-gua_Ptrans,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/a3ee57e6-5da3-11ea-bfdc-0ac135e8bacf,0
51727,sp|P30085|KCY_HUMAN,P30085,KCY_HUMAN,CMPK1 CMK CMPK UCK UMK UMPK,UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK),HGNC:18170,CMPK1,cytidine/uridine monophosphate kinase 1,0,0,0,,,1,ADK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/aafdbf3a-5da3-11ea-bfdc-0ac135e8bacf,0
2987,sp|Q16774|KGUA_HUMAN,Q16774,KGUA_HUMAN,GUK1 GMK,Guanylate kinase (EC 2.7.4.8) (GMP kinase),HGNC:4693,GUK1,guanylate kinase 1,0,0,0,,,1,Guanylate_kin,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/b1e0bf5e-5da3-11ea-bfdc-0ac135e8bacf,0
3795,sp|P50053|KHK_HUMAN,P50053,KHK_HUMAN,KHK,Ketohexokinase (EC 2.7.1.3) (Hepatic fructokinase),HGNC:6315,KHK,ketohexokinase,0,0,0,,,1,PfkB,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/b87fb1a2-5da3-11ea-bfdc-0ac135e8bacf,0
4598,sp|Q03426|KIME_HUMAN,Q03426,KIME_HUMAN,MVK,Mevalonate kinase (MK) (EC 2.7.1.36),HGNC:7530,MVK,mevalonate kinase,0,0,0,,,1,GHMP_kinases_N,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/bf2a8ac6-5da3-11ea-bfdc-0ac135e8bacf,0
7083,sp|P04183|KITH_HUMAN,P04183,KITH_HUMAN,TK1,"Thymidine kinase, cytosolic (EC 2.7.1.21)",HGNC:11830,TK1,thymidine kinase 1,0,0,0,,,1,TK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/c6e91dda-5da3-11ea-bfdc-0ac135e8bacf,0
7084,sp|O00142|KITM_HUMAN,O00142,KITM_HUMAN,TK2,"Thymidine kinase 2, mitochondrial (EC 2.7.1.21) (Mt-TK)",HGNC:11831,TK2,thymidine kinase 2,0,0,0,,,1,dNK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/ce295930-5da3-11ea-bfdc-0ac135e8bacf,0
5315,sp|P14618|KPYM_HUMAN,P14618,KPYM_HUMAN,PKM OIP3 PK2 PK3 PKM2,Pyruvate kinase PKM (EC 2.7.1.40) (Cytosolic thyroid hormone-binding protein) (CTHBP) (Opa-interacting protein 3) (OIP-3) (Pyruvate kinase 2/3) (Pyruvate kinase muscle isozyme) (Thyroid hormone-binding protein 1) (THBP1) (Tumor M2-PK) (p58),HGNC:9021,PKM,pyruvate kinase M1/2,0,0,0,,,1,PK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/e1a91bd4-5da3-11ea-bfdc-0ac135e8bacf,0
5313,sp|P30613|KPYR_HUMAN,P30613,KPYR_HUMAN,PKLR PK1 PKL,Pyruvate kinase PKLR (EC 2.7.1.40) (Pyruvate kinase 1) (Pyruvate kinase isozymes L/R) (R-type/L-type pyruvate kinase) (Red cell/liver pyruvate kinase),HGNC:9020,PKLR,pyruvate kinase L/R,0,0,0,,,1,PK,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/eb6357d9-5da3-11ea-bfdc-0ac135e8bacf,0
1841,sp|P23919|KTHY_HUMAN,P23919,KTHY_HUMAN,DTYMK CDC8 TMPK TYMK,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),HGNC:3061,DTYMK,deoxythymidylate kinase,0,0,0,,,1,Thymidylate_kin,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/f1c3ba7e-5da3-11ea-bfdc-0ac135e8bacf,0
136332,sp|Q96M69|LRGUK_HUMAN,Q96M69,LRGUK_HUMAN,LRGUK,Leucine-rich repeat and guanylate kinase domain-containing protein,HGNC:21964,LRGUK,leucine rich repeats and guanylate kinase domain containing,0,0,0,,,1,Guanylate_kin,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/f7bccfd2-5da3-11ea-bfdc-0ac135e8bacf,0
260425,sp|Q5TCQ9|MAGI3_HUMAN,Q5TCQ9,MAGI3_HUMAN,MAGI3 KIAA1634,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 (Membrane-associated guanylate kinase inverted 3) (MAGI-3)",HGNC:29647,MAGI3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",0,0,0,,,1,PDZ,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/011fc416-5da4-11ea-bfdc-0ac135e8bacf,0
55728,sp|Q86UW6|N4BP2_HUMAN,Q86UW6,N4BP2_HUMAN,N4BP2 B3BP KIAA1413,NEDD4-binding protein 2 (N4BP2) (EC 3.-.-.-) (BCL-3-binding protein),HGNC:29851,N4BP2,NEDD4 binding protein 2,0,0,0,,,1,DUF1771,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/0772b93a-5da4-11ea-bfdc-0ac135e8bacf,0
65220,sp|O95544|NADK_HUMAN,O95544,NADK_HUMAN,NADK,NAD kinase (EC 2.7.1.23) (Poly(P)/ATP NAD kinase),HGNC:29831,NADK,NAD kinase,0,0,0,,,1,NAD_kinase,,,0,Unrelated to Protein Kinase,Unrelated,,http://ndexbio.org/#/network/0dcba1ce-5da4-11ea-bfdc-0ac135e8bacf,0
